Lat,Lon,Name,Routes/0,Routes/1,Routes/2,Routes/3,StopID,Routes/4,Routes/5,Routes/6,Routes/7,Routes/8,Routes/9,Routes/10,Routes/11,Routes/12,Routes/13,Routes/14,Routes/15,Routes/16,Routes/17,Routes/18,Routes/19,Routes/20,Routes/21,Routes/22,Routes/23,Routes/24,Routes/25,Routes/26,Routes/27,Routes/28,Routes/29,Routes/30,Routes/31,Routes/32,Routes/33,Routes/34,Routes/35,Routes/36,Routes/37,Routes/38,Routes/39,Routes/40,Routes/41,Routes/42,Routes/43,Routes/44,Routes/45,Routes/46,Routes/47,Routes/48,Routes/49,Routes/50,Routes/51,Routes/52,Routes/53,Routes/54,Routes/55,Routes/56,Routes/57,Routes/58
38.714158,-77.131044,RT 235 MT VERN HWY + GRIST MILL WOODS WAY,11Y,,,,5002231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.714352,-77.131349,RT 235 MT VERN HWY + GRIST MILL WOODS WAY,11Y,,,,5002024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.710191,-77.127967,RT 235 MT VERN HWY + MOUNT VERNON RD,11Y,,,,5002025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.712367,-77.089029,RT 235 MT VERN HWY + MT VERNON HWY (N),11Y,,,,5001889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.710216,-77.128293,RT 235 MT VERN HWY + MT VERNON RD,11Y,,,,5001837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.713951,-77.100891,RT 235 MT VERN HWY + OLD MILL RD (N),11Y,,,,5001844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.714205,-77.100754,RT 235 MT VERN HWY + OLD MILL RD (N),11Y,,,,5001891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.707709,-77.116879,RT 235 MT VERN HWY + OLD MILL RD (S),11Y,,,,5001895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.716068,-77.096476,RT 235 MT VERN HWY + OLD MT VERNON RD,11Y,,,,5001845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.716155,-77.097096,RT 235 MT VERN HWY + OLD MT VERNON RD,11Y,,,,5001890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.708294,-77.122851,RT 235 MT VERN HWY + PATTON BLVD,11Y,,,,5001839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.708366,-77.122432,RT 235 MT VERN HWY + PATTON BLVD,11Y,,,,5001896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.711006,-77.105443,RT 235 MT VERN HWY + SOUTHWOOD DR,11Y,,,,5001842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.710758,-77.106126,RT 235 MT VERN HWY + SOUTHWOOD DR,11Y,,,,5001893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.811707,-77.111836,RT 236 DUKE ST + #4600,8Z,,,,4000113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.811986,-77.11733,RT 236 DUKE ST + #4939,8Z,,,,4000118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.807978,-77.086006,RT 236 DUKE ST + ALEXANDRIA COMMONS,29K,29Kv1,29N,29Nv1,4000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.808155,-77.085796,RT 236 DUKE ST + ALEXANDRIA COMMONS,29K,29Kv1,29N,29Nv1,4000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.811589,-77.116759,RT 236 DUKE ST + CAMERON STATION,8Z,,,,4000110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.8093,-77.092366,RT 236 DUKE ST + CARRIAGE HOUSE CIR,8Z,,,,4000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.809589,-77.094646,RT 236 DUKE ST + COCKRELL ST,8Z,,,,4000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.809836,-77.094962,RT 236 DUKE ST + FORT WILLIAMS PKWY,8Z,,,,4000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.812248,-77.106333,RT 236 DUKE ST + INGRAM ST,8Z,,,,4000121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.811753,-77.10493,RT 236 DUKE ST + INGRAM ST,8Z,,,,4000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.812183,-77.109402,RT 236 DUKE ST + JORDAN ST,29K,29Kv1,29N,29Nv1,4000122,8Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.81195,-77.108969,RT 236 DUKE ST + JORDAN ST,29K,29Kv1,29N,29Nv1,4000120,8Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.810334,-77.097464,RT 236 DUKE ST + N DONELSON ST,8Z,,,,4000081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.810354,-77.098289,RT 236 DUKE ST + N EARLY ST,8Z,,,,4000083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.81088,-77.100434,RT 236 DUKE ST + N FRENCH ST,8Z,,,,4000094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.811488,-77.103182,RT 236 DUKE ST + N GORDON ST,8Z,,,,4000108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.8119,-77.119172,RT 236 DUKE ST + N PICKETT ST,29K,29Kv1,29N,29Nv1,4000117,8Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.812234,-77.119313,RT 236 DUKE ST + N PICKETT ST,29K,29Kv1,29N,29Nv1,4000123,8Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.808864,-77.089937,RT 236 DUKE ST + N QUAKER LA,8Z,,,,4000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.809128,-77.092448,RT 236 DUKE ST + NORMANDY HILL DR,8Z,,,,4000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.812524,-77.124186,RT 236 DUKE ST + PAXTON ST,29K,29Kv1,29N,29Nv1,4000136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.81276,-77.123569,RT 236 DUKE ST + PAXTON ST,29K,29Kv1,29N,29Nv1,4000138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.813181,-77.126277,RT 236 DUKE ST + RIPLEY ST,25B,25Bv1,,,4000148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.810798,-77.100814,RT 236 DUKE ST + S FRENCH ST,8Z,,,,4000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.811167,-77.102564,RT 236 DUKE ST + S GORDON ST,8Z,,,,4000103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.811971,-77.112121,RT 236 DUKE ST + SHOPS AT FOXCHASE,8Z,,,,4000115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.813996,-77.133195,RT 236 DUKE ST + WALKER ST,18F,21A,21D,29K,4000161,29Kv1,29N,29Nv1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.818822,-77.14433,RT 236 L R TPKE + BEAUREGARD ST (S),17A,17B,17M,29C,5002021,29G,29K,29Kv1,29N,29Nv1,7X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.840525,-77.26575,RT 236 L R TPKE + BRIARY WAY,29K,29Kv1,29N,29Nv1,5000901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.836116,-77.230595,RT 236 L R TPKE + DUNCAN DR,26A,29C,29K,29Kv1,5002036,29N,29Nv1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.835832,-77.231501,RT 236 L R TPKE + DUNCAN DR,26A,29C,29K,29Kv1,5000838,29N,29Nv1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.832357,-77.208669,RT 236 L R TPKE + HERITAGE DR,16A,16B,16E,29C,5001929,29G,29K,29Kv1,29N,29Nv1,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.836128,-77.234916,RT 236 L R TPKE + LAKE DR,26A,29C,29K,29Kv1,5000845,29N,29Nv1,29W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.840387,-77.267386,RT 236 L R TPKE + OLLEY LA,29K,29Kv1,29N,29Nv1,5002035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.84089,-77.268421,RT 236 L R TPKE + PERSIMMON DR,29K,29Kv1,29N,29Nv1,5000903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.838181,-77.24789,RT 236 L R TPKE + PINELAND ST,29K,29Kv1,29N,29Nv1,5000880,29W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.837072,-77.239224,RT 236 L R TPKE + SHELLEY LA,29K,29Kv1,29N,29Nv1,5000861,29W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.837512,-77.242769,RT 236 LITTLE RIVER TPKE + WAKEFIELD DR,29K,29Kv1,29N,29Nv1,5001898,29W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.841581,-77.276128,RT 236 MAIN ST + FAIR CITY MALL,29K,29Kv1,,,5000914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.841843,-77.275565,RT 236 MAIN ST + FAIR CITY MALL,29K,29Kv1,,,5000916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.84488,-77.299646,RT 236 MAIN ST + LOCUST ST,29K,29Kv1,,,5000941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.844662,-77.299592,RT 236 MAIN ST + LOCUST ST,29K,29Kv1,,,5000940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.842582,-77.281452,RT 236 MAIN ST + LYNDHURST DR,29K,29Kv1,,,5000921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.84551,-77.302602,RT 236 MAIN ST + MAIN ST MARKET PLACE,29K,29Kv1,,,5004608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.842984,-77.284598,RT 236 MAIN ST + MAPLE AVE,29K,29Kv1,,,5000923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.842759,-77.28518,RT 236 MAIN ST + MAPLE AVE,29K,29Kv1,,,5002034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.84517,-77.302084,RT 236 MAIN ST + OLD LEE HWY,29K,29Kv1,,,5002033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.84104,-77.272293,RT 236 MAIN ST + PICKETT RD,29K,29Kv1,,,5000906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.841457,-77.272737,RT 236 MAIN ST + PICKETT RD,29K,29Kv1,,,5000910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.843584,-77.289332,RT 236 MAIN ST + STONEWALL AVE,29K,29Kv1,,,5000932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.843306,-77.289357,RT 236 MAIN ST + STONEWALL AVE,29K,29Kv1,,,5000929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.843922,-77.292463,RT 236 MAIN ST + TEDRICH BLVD,29K,29Kv1,,,5000934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.843755,-77.292813,RT 236 MAIN ST + TEDRICH BLVD,29K,29Kv1,,,5000933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.842227,-77.281157,RT 236 MAIN ST + TRAPP RD,29K,29Kv1,,,5000920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.844249,-77.294911,RT 236 MAIN ST + VIRGINIA ST,29K,29Kv1,,,5000938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.84409,-77.295192,RT 236 MAIN ST + VIRGINIA ST,29K,29Kv1,,,5000936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.841805,-77.277894,RT 236 MAIN ST + WHITACRE RD,29K,29Kv1,,,5000918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.842172,-77.278335,RT 236 MAIN ST + WHITACRE RD,29K,29Kv1,,,5000919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.104507,-76.933333,RT 29 COLUMBIA PK+ BLACKBURN RD,Z29v1,Z29v2,,,3004110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.896295,-77.082249,RT 29 LEE HWY + #1802-1804,3A,3Av1,3Y,,6000724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.896511,-77.10063,RT 29 LEE HWY + #3206,3A,3Ac,3Y,,6000729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.896189,-77.101105,RT 29 LEE HWY + #3206,3A,3Av1,3Y,,6000722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.897069,-77.109851,RT 29 LEE HWY + 21ST RD,3A,3Ac,3Y,,6001253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.895343,-77.0882,RT 29 LEE HWY + ADAMS ST,3A,3Av1,3Y,,6000708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.895417,-77.089265,RT 29 LEE HWY + ADAMS ST,3A,3Ac,3Y,,6001326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.897965,-77.122098,RT 29 LEE HWY + ALBEMARLE ST,3A,3Av1,3Y,,6000751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.898324,-77.121708,RT 29 LEE HWY + ALBERMARLE ST,3A,3Ac,3Y,,6000753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.894962,-77.091913,RT 29 LEE HWY + CALVERT ST,3A,3Ac,3Y,,6000705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.894692,-77.091398,RT 29 LEE HWY + CLEVELAND ST,3A,3Av1,3Y,,6000701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.89653,-77.127244,RT 29 LEE HWY + CULPEPER ST,3A,3Ac,3Y,,6000731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.89639,-77.126814,RT 29 LEE HWY + CULPEPER ST,3A,3Av1,3Y,,6000733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.894558,-77.092733,RT 29 LEE HWY + DANVILLE ST,3A,3Av1,3Y,,6000698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.896282,-77.130725,RT 29 LEE HWY + EDISON ST,3A,3Av1,3Y,,6000727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.896473,-77.130322,RT 29 LEE HWY + EDISON ST,3A,3Ac,3Y,,6000730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.887293,-77.162525,RT 29 LEE HWY + FAIRFAX DR,2A,3A,3T,,6000611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.898333,-77.073045,RT 29 LEE HWY + FORT MYER DR,15L,3A,3Av1,3Y,6000754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.896463,-77.13433,RT 29 LEE HWY + GEORGE MASON DR,3A,3Ac,,,6000728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.89623,-77.133151,RT 29 LEE HWY + GEORGE MASON DR,3A,3Av1,3Y,,6000726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.897288,-77.124082,RT 29 LEE HWY + GLEBE RD,3A,3Av1,3Y,,6000743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.897776,-77.123285,RT 29 LEE HWY + GLEBE RD,3A,3Ac,3Y,,6000747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.896426,-77.137483,RT 29 LEE HWY + HARRISON ST,3A,3Ac,,,6000820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.896107,-77.138225,RT 29 LEE HWY + HARRISON ST,3A,3Av1,,,6000721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.89629,-77.138465,RT 29 LEE HWY + HARRISON ST,3A,3Ac,,,6000723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.895248,-77.094547,RT 29 LEE HWY + HIGHLAND ST,3A,3Ac,3Y,,6000707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.895032,-77.094855,RT 29 LEE HWY + HIGHLAND ST,3A,3Av1,3Y,,6000706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.895643,-77.141004,RT 29 LEE HWY + JEFFERSON ST,3A,3Ac,,,6000713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.89554,-77.14065,RT 29 LEE HWY + JEFFERSON ST,3A,3Av1,,,6000710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.893507,-77.14766,RT 29 LEE HWY + JOHN MARSHALL DR,3A,3Av1,,,6000686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.893875,-77.147107,RT 29 LEE HWY + JOHN MARSHALL DR,3A,3Ac,,,6000689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.89488,-77.143867,RT 29 LEE HWY + LEXINGTON ST,3A,3Ac,,,6000704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.894603,-77.144168,RT 29 LEE HWY + LEXINGTON ST,3A,3Av1,,,6000700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.898493,-77.117322,RT 29 LEE HWY + LORCOM LA,3A,3Ac,3Y,,6000755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.895834,-77.104382,RT 29 LEE HWY + MONROE ST,3A,3Av1,3Y,,6000717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.896174,-77.104411,RT 29 LEE HWY + MONROE ST,3A,3Ac,3Y,,6000720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.899175,-77.072724,RT 29 LEE HWY + N NASH ST,3A,3Ac,3Y,,6000758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.898678,-77.118563,RT 29 LEE HWY + N WAKEFIELD ST,3A,3Ac,3Y,,6000951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.896411,-77.105878,RT 29 LEE HWY + NELSON ST,3A,3Ac,3Y,,6000819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.894319,-77.145683,RT 29 LEE HWY + NOTTINGHAM ST,3A,3Ac,,,6000696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.894009,-77.146133,RT 29 LEE HWY + NOTTINGHAM ST,3A,3Av1,,,6000693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.87248,-77.260722,RT 29 LEE HWY + NUTLEY ST,2B,2Bc,2Bv1,,5004610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.899107,-77.075074,RT 29 LEE HWY + OAK ST,3A,3Ac,3Y,,6000757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.896252,-77.106055,RT 29 LEE HWY + OAKLAND ST,3A,3Av1,3Y,,6000725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.892636,-77.151763,RT 29 LEE HWY + POTOMAC ST,3A,3Ac,,,6000673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.892514,-77.151619,RT 29 LEE HWY + POTOMAC ST,3A,3Av1,,,6000672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.892804,-77.150296,RT 29 LEE HWY + POWHATAN ST,3A,3Av1,,,6000678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.893072,-77.15012,RT 29 LEE HWY + POWHATAN ST,3A,3Ac,,,6000680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.892286,-77.15307,RT 29 LEE HWY + QUANTICO ST,3A,3Ac,,,6000670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.891981,-77.153391,RT 29 LEE HWY + QUANTICO ST,3A,3Av1,,,6000668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.896726,-77.108017,RT 29 LEE HWY + QUINCY ST,15L,3A,3Av1,3Y,6000735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.897799,-77.078212,RT 29 LEE HWY + QUINN ST,15L,3A,3Av1,3Y,6000749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.89698,-77.110113,RT 29 LEE HWY + RANDOLPH ST,3A,3Av1,3Y,,6000739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.891466,-77.154713,RT 29 LEE HWY + ROOSEVELT ST,3A,3Ac,,,6000660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.891229,-77.154763,RT 29 LEE HWY + ROOSEVELT ST,3A,3Av1,,,6000657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.897713,-77.079909,RT 29 LEE HWY + SCOTT ST,3A,3Ac,3Y,,6000746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.895843,-77.09747,RT 29 LEE HWY + SPOUT RUN PKWY,3A,3Av1,3Y,,6000715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.89612,-77.09732,RT 29 LEE HWY + SPOUT RUN PKWY,3A,3Ac,3Y,,6000719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.896998,-77.112405,RT 29 LEE HWY + STAFFORD ST,3A,3Av1,3Y,,6000738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
